filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
cough-heavy-hte8VptUoGVFEqvHpbh5brgfcNP2.wav,0.30934685,0.026950028,1804.388323916948,1612.697354090478,3421.436564127604,0.122314453125,-356.9894,101.45515,-28.474022,-0.34416565,-14.4752445,6.3168726,-12.748644,-4.7243004,-7.377308,-10.817079,-3.2931921,-4.7485266,10.781029,0.694577,-5.093958,-3.6155264,-5.156161,-4.791159,-13.064963,-6.228745,covid
cough-shallow-QjBZv868nydJzk0ZzwgKDHSG6Q82.wav,0.37006444,0.090211585,2077.8049568516153,1927.673723564479,4134.674072265625,0.12262641059027778,-303.77203,66.24389,-13.149079,15.709808,-23.537992,18.56787,-14.955672,-8.284855,-20.240505,-19.130457,-24.953857,-15.479501,1.8049833,-11.567767,-5.5178137,-7.4271917,-15.61039,-8.813783,-4.079649,-11.25316,covid
pos-0421-092-cough-m-53.wav,0.33784145,0.02578689,2402.655995726684,1857.3432542461965,4217.417399088542,0.19655580873842593,-462.02722,64.605675,0.11511965,10.268017,-8.097078,7.45857,-25.42716,-9.214074,-11.277841,-8.240181,1.3169962,-14.072064,-5.957871,-7.450595,-1.6861925,-8.012408,-4.841922,0.49709156,-2.2780268,-2.66722,covid
pos-0422-096-cough-m-31.wav,0.36589354,0.0777994,2286.8839863778517,1782.6356646942354,4151.6713460286455,0.1755710177951389,-320.40515,73.5584,-29.047024,26.315401,-26.048042,6.5067377,-23.561817,-6.294622,-10.210566,-7.424581,-6.307288,-10.211919,1.2628096,-11.60273,-1.8435758,-9.892084,-4.7726316,-3.057918,3.4002697,-7.007076,covid
pos-0421-094-cough-m-51.wav,0.40278026,0.06577822,2407.1766095372195,1850.5168337906566,4380.7607014973955,0.1814891673900463,-292.15076,69.57103,-33.944614,40.194057,-23.104013,0.07310302,-28.734568,-5.1440268,-15.527649,2.4458597,-6.770332,-13.55505,5.5984983,-14.902576,3.1369734,-12.318207,-9.048323,-2.1477077,-3.886913,-10.084786,covid
cough-shallow-hNAGUEhL2Nh7V89at3yFEjQYo6c2.wav,0.35476393,0.027681416,1742.4265047607216,1932.1860145791343,3744.0463033536585,0.1359422637195122,-463.2612,47.229153,-1.7170029,2.3227944,6.7159553,0.88180584,-5.084325,-1.574893,-1.5827128,-2.9506009,-1.0790639,-2.6428099,-3.1277204,-3.2420726,-3.7974494,-3.9735894,-2.442209,-3.1355364,-4.2124,-3.231351,covid
pos-0421-086-cough-m-65.wav,0.42605874,0.04590622,1981.2609871904526,1863.0625241981918,4059.7564697265625,0.11846471715856481,-400.55832,82.51791,-15.948558,17.2189,-26.47869,1.3270472,-21.99925,-1.6310828,-13.141837,-9.503776,1.1138606,-4.743401,1.3712529,-10.218298,-2.0041752,-9.869281,-3.2213373,-5.2583017,-4.0403333,-2.4760363,covid
pos-0421-087-cough-f-40.wav,0.45998666,0.02776158,1913.2559571615766,1892.7339871079835,4002.2847493489585,0.11395715784143519,-450.34042,61.531487,-5.5369654,16.884499,-9.322832,0.20191108,-10.691822,-7.701307,-3.9354794,-1.963397,-4.858679,-9.538855,-3.9644785,-8.000938,-4.902997,-7.975529,-8.217473,-4.8350167,-1.2289431,-5.7310576,covid
cough-heavy-3CwioNQVDBQ6CttLyFVRJpMpVHk2.wav,0.62002015,0.0044348184,2440.5649811895855,2482.5885619630494,5395.86181640625,0.15767415364583334,-366.2401,95.40458,-12.598877,10.822473,-13.23024,19.89115,-18.92771,-8.732099,-2.9824781,-9.291827,-4.3902135,-7.6872315,-13.707352,-2.8475142,-7.612257,0.9730856,-9.461118,1.2314067,-11.364268,-5.1295,covid
cough-shallow-6T43bddKoKfG7MwnJWvrPZSsyrc2.wav,0.46335614,0.02396026,2763.3158009528315,1947.7170974699907,4894.572061567164,0.3165398592972637,-455.45966,38.40345,-61.26381,31.349169,-10.228538,22.307795,2.76683,4.2363076,-7.9324307,-4.521824,0.43740666,-13.788749,2.9370081,-13.49493,-6.873529,-7.765286,-10.145505,-6.1123676,-1.6220621,-1.2727956,covid
cough-heavy-QjBZv868nydJzk0ZzwgKDHSG6Q82.wav,0.41107738,0.06251653,2588.027613819732,2145.801629735741,4966.0451253255205,0.19728370949074073,-341.9194,48.336533,-20.548458,18.098045,-16.14926,26.623495,-12.104097,-15.420532,-22.6216,-10.579588,-14.631243,-13.193798,-4.2880282,-12.152697,-5.917758,-9.498706,-5.771673,-12.553815,-14.746587,-5.8560157,covid
cough-shallow-hte8VptUoGVFEqvHpbh5brgfcNP2.wav,0.3640532,0.06561634,1912.9777934764697,1715.0780169406273,3664.794158935547,0.1264826456705729,-290.88074,99.6567,-21.604187,10.014783,-10.880939,18.827093,-16.923075,-7.103293,-12.208865,-5.5568023,0.39596128,-10.505243,2.9802816,-4.694087,-1.8524023,-0.6185042,-7.9285583,-4.1185355,-8.23253,-2.0159872,covid
pos-0421-093-cough-f-24.wav,0.4138027,0.028027782,2198.675453504104,2010.928953487792,4389.3341064453125,0.14162416811342593,-440.53714,40.657497,-6.66558,19.84157,-22.116209,-3.142564,-9.840532,-5.1514926,-8.04206,-7.5694103,-6.4463634,-4.9716187,1.3321948,-5.7857113,-1.200847,-7.320805,-4.4398685,-4.777438,-6.016563,-3.8583288,covid
-jZav58HEOw_ 50.000_ 60.000.wav,0.5124059,0.03260369,3509.324002428358,2784.720694261129,6720.951334635417,0.24809208622685186,-380.6802,43.91717,-20.969595,-13.528221,-14.683474,-6.305203,-9.029258,-25.69711,-7.9325557,-10.285077,-14.037986,-9.928337,-10.198853,-6.4418793,-7.9650555,1.763443,-4.0112743,-0.6039698,0.4483555,2.7222016,not_covid
-Mdd8ysxJ5c_ 10.000_ 20.000.wav,0.34863833,0.039175954,1528.9965672525275,1286.7435387948392,2393.425496419271,0.09537760416666667,-304.33774,132.9627,-70.87845,-9.815285,-17.766687,-6.0460424,-35.349323,-8.068818,-17.32808,-12.754891,3.253215,-14.664923,3.4293146,4.2128425,-4.0209804,-1.8467989,0.863942,-13.518792,-0.062604055,0.4354031,not_covid
-o2vmOibWF4_ 310.000_ 320.000.wav,0.4582591,0.12450897,2760.310070465031,2606.7440152554404,5586.2213134765625,0.11855287905092593,-193.25241,54.405025,-7.2487373,13.643358,8.728923,6.0836477,-3.7438598,4.106497,-5.6737213,6.0874634,2.5613546,2.3062701,1.3694224,7.0988407,0.02415554,5.121106,1.9656494,2.3465242,-2.8590784,2.8189287,not_covid
-OanE09iAA4_ 0.000_ 10.000.wav,0.47541255,0.0025492462,3668.817813682979,3029.9830427619204,7403.035481770833,0.32707157841435186,-457.56323,53.72768,2.941071,13.524925,1.0129014,16.307896,-8.133647,3.5777667,-4.9124775,6.9081306,-5.7918525,3.4714174,-7.9685616,1.675826,-9.408663,4.995343,-4.4673867,-5.791992,1.0243899,-3.1417954,not_covid
-szeMToBrRE_ 60.000_ 70.000.wav,0.42956778,0.10008618,2055.449754276942,2256.2002418499933,4544.2535400390625,0.10960783781828703,-185.69914,117.21582,-5.2675023,-0.6865257,-19.359787,10.544557,-17.67948,9.0339,-12.755326,14.20055,-12.774864,1.5859731,0.16685393,8.162939,-2.3477907,-1.0080779,10.485661,2.61956,4.8480167,1.3574828,not_covid
-TbcaCBA0pI_ 50.000_ 60.000.wav,0.27981815,0.16486928,1957.9655214610136,1877.0512442423426,3532.392374674479,0.1047634548611111,-202.34132,80.87926,-57.582638,-26.869358,-29.818771,-12.444899,-32.779068,-11.275921,6.5034595,-10.549357,-18.610865,1.7849612,-6.173786,-2.0684588,-10.954552,-7.024291,-9.632359,-3.694077,6.100546,14.133895,not_covid
-THYRau6Prs_ 220.000_ 230.000.wav,0.52589583,0.007699344,3232.9853298864386,2889.7650779833225,6784.4045003255205,0.19389512803819445,-419.42297,66.32738,-4.07197,-9.785206,-12.347618,-1.0709779,-11.038294,-24.413506,-11.23612,7.9236183,-21.892876,1.954213,5.808066,-14.377643,-2.0890386,-4.674446,-2.5136838,-6.8561497,-6.779681,1.7481519,not_covid
--U7joUcTCo_ 0.000_ 10.000.wav,0.46329036,0.043482892,2454.1523240082056,1973.0758640770352,4241.343180338542,0.16391556351273148,-234.97073,79.564766,-53.64622,22.154188,10.9941845,5.2227507,-25.464249,13.125208,-16.952402,22.3943,6.2165465,3.162817,4.552087,11.323882,-5.272158,-0.2112843,-3.721639,5.9860506,-2.293411,-0.14024721,not_covid
-VbTE2bPuyw_ 210.000_ 220.000.wav,0.49020362,0.0030901239,2448.0484751097383,2841.159236906839,5941.9677734375,0.06606490523726852,-496.27762,81.60247,17.528414,15.702959,-8.165078,13.3870325,-11.671819,0.92370087,5.8313847,10.591881,5.3651915,1.9704552,-7.749342,3.7457936,0.019984916,-3.61866,-0.88632214,3.5360663,-2.4064512,-6.295782,not_covid
-vu4jJkffMw_ 80.000_ 90.000.wav,0.30860943,0.14273249,2201.8440515709744,2222.93813274348,4217.018636067708,0.1183132595486111,-227.76515,76.25892,7.4595146,32.058746,-6.95626,-8.742458,-14.395817,-8.103183,-4.4619384,0.18667518,-10.623052,-3.9428318,-8.930397,-6.276002,-14.363739,-3.9949832,-7.2972684,-3.4689121,-1.2790442,-2.303499,not_covid
-yJtuj9EuMg_ 190.000_ 200.000.wav,0.41086254,0.079372756,2141.5661693292564,2380.411533286756,4703.7587483723955,0.0907909252025463,-250.36378,97.43922,-0.031238131,20.929817,-3.799303,5.087614,-2.122212,-0.05132859,0.39380646,2.6673007,-3.1696246,10.161063,1.4784632,8.77251,2.2004547,-4.4008856,-2.6062605,-4.5698247,-7.434006,0.25671804,not_covid
-zeXIY8V1-E_ 30.000_ 40.000.wav,0.43535104,0.014196722,2358.234204863386,2759.9883396119135,5648.478190104167,0.08831561053240741,-356.37527,95.75518,15.4070425,12.987427,7.7905874,2.0501738,-6.4318905,7.3334165,-2.3452716,4.9640584,-10.239633,0.5662354,-5.2001677,0.92109406,-4.958295,0.42422053,-5.246018,-1.5718696,-0.65774834,1.323008,not_covid
_-_5kbw2Mcw_ 0.000_ 10.000.wav,0.4289089,0.18710239,1525.3486875778644,993.8581120845644,2480.256144205729,0.12256311487268519,-156.83807,156.2592,-89.3705,-7.8921113,13.505516,-32.62791,-24.917576,-6.9365063,-24.260105,-4.7492614,-1.1920562,-13.110116,3.801842,-6.644476,-14.324406,2.1406407,-4.9967465,-14.113256,-0.3736354,-0.69846064,not_covid
_0WKVY0n8aE_ 150.000_ 160.000.wav,0.44239986,0.05637547,4758.293216476482,2732.1953220928435,7728.5756429036455,0.34273726851851855,-171.78526,3.5725598,6.6806345,12.73264,-5.932827,1.5314718,-22.341038,8.811702,-10.694887,-3.0451612,-10.024663,-0.5809527,-4.6007714,-7.1614656,-0.38867715,2.6280725,-4.8566356,0.03354341,-4.7766213,-4.6281214,not_covid
_9YKlnmoDjs_ 11.000_ 21.000.wav,0.54680985,0.03233172,2613.5746212713625,2761.640785189616,5793.1793212890625,0.11017523871527778,-354.66876,64.23236,2.9219344,10.310173,0.11855288,4.472696,1.1783626,5.819588,-5.3869014,0.73387474,2.9057908,0.82902706,-1.5980784,-0.7220592,-0.7603832,1.6549935,-1.7316656,0.59379804,-1.0367144,-0.38919005,not_covid
_AjXY9cHCxA_ 150.000_ 160.000.wav,0.57057333,0.022096742,1236.0658266022947,1187.274513259515,2505.278523763021,0.07706705729166667,-387.3669,92.72217,-1.3316792,15.403123,16.576416,-13.318049,-5.921279,4.0369835,-0.9803964,1.0568537,0.010610651,1.4248171,5.586291,-1.5852654,-3.1995387,4.120195,3.0685089,3.308108,6.5621023,2.2208133,not_covid
_D3sxdtbFas_ 40.000_ 50.000.wav,0.4695979,0.03905296,3281.5236883124244,2692.7790369605527,6281.614176432292,0.19234438295717593,-326.21426,48.814644,-25.714302,2.955606,-16.930676,-12.067702,-15.325496,-19.92229,-6.012952,-8.249545,-12.1177225,-2.8230777,-4.5254054,-5.227288,-8.388599,-2.600032,-5.085987,-6.7766995,-7.1116567,-4.68276,not_covid
_dfcXBTcmqU_ 70.000_ 80.000.wav,0.6718224,0.020217026,1391.2814847695684,1240.768759720637,2948.3540852864585,0.08205159505208333,-340.51657,148.96425,-50.98514,32.663334,24.891996,-18.555618,24.405323,6.3311057,-5.671298,18.420845,-3.8820477,-3.6999857,8.225099,-8.897298,-1.4210694,3.8358607,-6.938317,1.5128112,1.2473745,-3.3226664,not_covid
_e4GZ6p6nCY_ 20.000_ 30.000.wav,0.3210641,0.14705756,2143.1023429991455,1969.9948482395237,4560.1043701171875,0.11388029875578703,-114.54255,109.36717,-42.634434,36.051357,-32.803833,27.446264,-23.25392,11.44854,-18.279486,1.4961568,-3.0578127,-8.062501,-2.6685436,-11.031573,6.4946237,-4.268818,11.669255,1.4454619,7.1405706,-1.768039,not_covid
_FVreKE6Fj8_ 50.000_ 60.000.wav,0.43553764,0.028346233,3328.895145880229,2605.809065895678,6177.537027994792,0.22026457609953703,-351.05875,43.157,-18.395014,2.1664288,-14.500755,-6.6692753,-20.67689,0.49633485,-12.38825,-3.8470383,5.1091895,-1.0332781,-8.174057,-5.585323,-2.4092803,-0.9412835,-3.201595,-3.973489,-1.6440283,-2.2437778,not_covid
_HLvqHDclW8_ 210.000_ 220.000.wav,0.64159995,0.017532941,3691.746128630944,3065.2632634408055,7650.168863932292,0.17444299768518517,-515.52435,7.92605,-7.652136,0.8949094,-1.7665435,-3.7356465,-6.694241,-7.522897,-7.241579,-1.8194661,0.1392562,1.540219,-2.9240556,0.104744166,-1.082786,-0.48394197,0.51268405,2.126094,0.3862145,0.6967031,not_covid
_hptdlGvSV4_ 10.000_ 20.000.wav,0.54230887,0.005537478,2654.5935754882366,2633.7258013130718,5627.543131510417,0.1427634910300926,-515.2603,74.73248,0.5226414,37.150898,18.157894,11.268273,-10.943101,-6.72269,2.9282498,-2.7460384,-4.968388,1.4555825,0.37925008,5.3470054,3.7660844,-4.245309,-4.7116385,1.6120175,-1.5945284,0.6019361,not_covid
_o5xtnLwtRc_ 0.000_ 10.000.wav,0.36379933,0.03821065,2467.3463564910753,2333.5378853738284,4950.044759114583,0.12492314091435185,-286.5783,76.00092,-23.33851,6.0752907,-27.743652,-11.331365,-33.42224,-9.177321,-11.420711,-1.434809,-14.366881,-10.690181,-15.276798,-5.978783,-16.555582,-12.985927,-9.250272,-9.8083105,-4.921513,3.1639302,not_covid
_qDSR5skY0c_ 70.000_ 80.000.wav,0.40847242,0.085203156,2294.5575464065073,2376.9136622815427,4856.8837483723955,0.11806233723958333,-207.35516,94.844826,-18.604456,5.5279794,-8.735697,-1.7641325,-19.932228,-12.650184,-14.423554,-5.6199565,-12.7670765,2.226125,-2.278156,0.41777554,-4.3032875,-6.242496,-7.409086,0.028779313,-5.007705,-5.2037024,not_covid
_YqaeNeVQbw_ 20.000_ 30.000.wav,0.4897357,0.020382056,2563.07709416619,2679.542487961904,5490.7175699869795,0.1227123119212963,-289.25137,70.3473,-4.591855,33.233425,27.46157,14.497988,6.9116597,14.4049635,11.318624,3.2673686,-6.461252,3.6976755,2.856693,0.9188424,-4.7760925,-0.19224244,0.73370826,-0.93907976,-4.8660865,-1.3689973,not_covid
_zrAnhgYzSo_ 10.000_ 20.000.wav,0.42897522,0.029467344,2721.211914713683,2466.8197147618757,5322.0408121744795,0.16620777271412038,-315.71658,74.77446,-32.172073,-14.071601,-11.432487,-7.1472588,-9.44839,0.6541878,-21.80113,-12.069262,-12.609373,-10.076746,-5.0789165,-7.065628,-6.023566,-4.031221,-7.818468,-5.9876614,-8.795198,-5.4194603,not_covid
0AWF9zOT8YY_ 150.000_ 160.000.wav,0.5847739,0.014776639,1390.2874637338423,1456.2802030631656,2823.4415690104165,0.06925229673032407,-489.55612,76.910126,-12.511764,10.396154,10.513121,-2.8753057,10.989075,4.0922136,0.62536407,9.508793,3.6776,3.4499738,6.0051417,1.1709784,2.014372,0.5251748,-2.04568,2.416158,3.237828,2.3429792,not_covid
0Dh4NhF27jc_ 140.000_ 150.000.wav,0.50119805,0.023367425,2397.0507507859443,1850.862971949113,4350.205485026042,0.16975911458333334,-369.7373,70.125626,-48.392155,-1.322751,-5.627358,6.252785,-15.291579,-1.4974561,-7.5889273,-2.8762305,-2.781964,-2.3201933,-2.5028884,-5.79501,-2.14292,-2.819485,0.44331467,-3.2696562,-1.3099458,-1.1850182,not_covid
0EaxcUhZWe8_ 40.000_ 50.000.wav,0.3853546,0.17199829,1896.4474792152,1807.3947703590006,3812.5732421875,0.0901828342013889,-192.643,49.945797,-5.358224,28.154554,-0.8888119,7.9157434,-1.6447179,7.555767,-4.241135,7.366355,-1.9502009,6.3543177,-3.2284179,2.3734393,-6.4994655,3.707465,-5.234021,0.2610513,-3.7982817,-0.06784886,not_covid
0iiwZ2_9Vi8_ 90.000_ 100.000.wav,0.27851883,0.096799694,2547.762453568452,2723.0185499172794,5744.779459635417,0.04114221643518518,-162.96477,67.26162,-8.892427,25.76453,23.60564,3.8300154,-7.3861485,24.701208,-1.5262088,-8.242983,-2.4351895,-6.281773,-5.5037885,4.9604683,-16.685572,-11.522229,-3.3871968,-3.484193,-7.7557592,-10.120967,not_covid
0MwZQ1-WZyM_ 0.000_ 10.000.wav,0.31787896,0.048347995,1690.216630678506,1303.032406273118,3204.609171549479,0.1024169921875,-289.26743,152.80696,-84.11939,43.61345,-36.895702,-6.6011376,22.137766,-23.407036,9.385288,-9.05902,-1.6263463,7.9005284,-6.2368746,7.3443704,3.4641879,3.8135953,-1.4759656,-2.0179317,1.6737628,-4.612534,not_covid
0mZQ6Q-viPw_ 10.000_ 20.000.wav,0.5523853,0.023119878,5267.713691473276,2804.9044809378506,8231.017049153646,0.4378865559895833,-323.24615,7.4626837,30.048376,3.229073,-14.661416,16.295523,-4.5323963,16.118608,-14.222341,8.9200115,-2.2238367,2.0384016,2.4999738,6.2653294,-6.8191404,8.803737,-3.7530565,0.57454616,-4.1095715,2.2232137,not_covid
0oUkEze_kmo_ 30.000_ 40.000.wav,0.45147714,0.015549467,1920.5149562292822,2045.3470376382825,3931.7535400390625,0.09923638237847222,-381.03848,112.43448,-19.37957,1.108312,-0.9138566,1.6668366,-4.2885947,-1.333316,-0.99226147,-4.087302,-4.748461,-4.7417164,-5.1844153,-2.562027,-2.0851314,0.79203874,-0.40411758,0.56826675,-2.1138475,0.5059513,not_covid
0qCvekeAHkc_ 210.000_ 220.000.wav,0.26410505,0.006037144,1339.4228879659975,2057.5485255692142,2829.9713134765625,0.03323025173611111,-439.0149,134.77798,12.219301,24.14922,4.3913918,18.680168,1.2967696,4.3256,-1.490241,6.8448753,-3.7029746,1.8211311,-5.339325,-2.5289738,-6.128257,-3.7456243,-6.8527064,-4.5032234,-8.353722,-5.55429,not_covid
0qktEoIX2Sk_ 40.000_ 50.000.wav,0.33697534,0.029915918,2709.643163247071,2574.8949862435893,5815.460205078125,0.13584617332175927,-341.01062,66.534256,-9.19672,-7.3452325,-18.458115,2.7425327,-24.919058,-14.648279,-11.44019,5.51117,-14.7704115,-8.482616,-8.999831,-11.737664,-7.17905,-12.679926,-12.653058,-9.708363,-10.475762,-5.5588207,not_covid
0QOYirw4e3I_ 270.000_ 280.000.wav,0.38398156,0.13784923,2058.809896100598,2213.1556484835824,4099.6327718098955,0.08789740668402778,-76.60575,107.72862,-20.677078,11.03431,-9.601586,-7.7287803,-13.768376,-8.068742,-8.5978985,0.813321,-5.6953397,1.9649597,-0.066059075,4.1433096,-1.1849802,-1.3654935,-3.9237936,-2.632852,-6.5368786,-1.6211808,not_covid
0sDlmseq2Kg_ 40.000_ 50.000.wav,0.6760861,0.0037772695,2781.836255763994,2304.3921497897363,5649.4252522786455,0.21398021556712962,-463.07126,82.44786,-38.42121,28.808914,-15.51704,5.3112245,-17.96619,4.029472,-21.429394,13.275487,-23.169228,14.200781,-13.558472,0.5333912,-0.3728348,-6.3166604,3.8034458,-5.9899845,3.3361928,-6.5034475,not_covid
0v8MGxNetjg_ 10.000_ 20.000.wav,0.52020204,0.045849107,1613.2072681070717,1412.4199469367506,2908.0291748046875,0.10701949508101852,-377.00867,110.92828,-31.870615,6.6407022,-0.8315146,-4.451609,-0.19622335,-3.7763402,-5.195396,-0.6767085,-0.6668376,-7.442677,-1.042071,-0.21167783,-3.5130289,-1.7552835,-3.0297437,-2.873752,-2.084186,-4.006259,not_covid
0VaWzVLOWvE_ 120.000_ 130.000.wav,0.47486308,0.11776894,2171.0932892974984,2020.7484820640966,4154.612223307292,0.12836145471643517,-111.08713,100.79208,-45.95008,12.435032,-24.045479,2.3001547,-16.964617,1.1209096,-20.6723,3.9369874,-8.808539,1.830295,-13.449332,-6.7227383,-9.396442,-2.781801,-13.162453,-2.3638813,-9.831853,-6.264635,not_covid
0WPDmbAui6k_ 0.000_ 10.000.wav,0.4586272,0.040599808,3326.84217091428,2360.71060037015,5806.6375732421875,0.24002866391782407,-252.41565,51.849,-34.487843,1.1187345,-17.809752,-3.9884121,-10.298353,-1.7381829,-10.10921,-3.9049637,-9.40236,-1.7488768,0.014857964,3.4832408,0.5512356,-1.5305892,-3.6257946,-2.4046621,-4.9119973,0.77234125,not_covid
1_oZWCKCGqA_ 10.000_ 20.000.wav,0.46554467,0.06571353,2334.8258634916647,2422.7086431215075,4712.082926432292,0.11969898365162036,-198.79059,98.37748,-22.576921,5.585678,-3.0981553,-8.374064,-8.45777,-2.3446941,-15.197936,-2.1094854,-1.824874,-1.6051041,-9.420196,0.27962095,-6.080597,2.349476,-5.6015987,-3.4037611,-3.0551236,-2.0613966,not_covid
1a1Dx52izTo_ 0.000_ 10.000.wav,0.40955085,0.039194044,2450.0466188260025,2419.2525457132892,4960.811360677083,0.11986852575231481,-305.13477,79.19576,-30.300573,10.304887,11.462945,8.8502245,-9.380352,6.0911703,13.529256,2.1986773,6.19204,2.3880496,-0.44057706,5.9316278,0.9972017,-0.40927428,-0.62059873,1.3280011,-3.1308682,5.879001,not_covid
1e3_ucOz0Ik_ 20.000_ 30.000.wav,0.4292126,0.014138939,4623.346208736952,3265.8966272220255,8701.806640625,0.38616943359375,-309.53326,50.454075,23.255539,-24.39106,-27.954824,7.0807166,-12.845888,-40.92119,12.191352,-3.7967806,-35.15289,-11.617707,10.332135,-25.111307,-16.121363,-3.0349395,-1.3479829,-15.386615,-10.155622,24.155575,not_covid
1F234DLNRYc_ 10.000_ 20.000.wav,0.50915134,0.017800655,2720.339574636467,3004.651594463555,6610.9425862630205,0.10743091724537036,-417.8845,80.807335,10.386467,-9.372093,-2.847483,3.3339558,3.1548123,5.579749,-4.6188936,-2.879193,-3.4328206,2.36394,2.6422503,-0.36046162,-6.3556643,3.4328525,6.8947515,2.5637167,1.0019876,3.305685,not_covid
1j1duoxdxBg_ 70.000_ 80.000.wav,0.53591967,0.0017672045,2892.900309995463,2467.7000444953173,5074.2095947265625,0.14858443648726852,-519.2981,60.83321,-13.686949,52.106445,0.02367712,-2.5801544,16.06641,-1.5136063,4.1083217,11.038373,-0.14323002,-0.8972688,7.246153,-1.7113217,3.8798735,3.6373014,3.0263813,2.439105,2.7785068,2.2092004,not_covid
