filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-Mdd8ysxJ5c_ 10.000_ 20.000.wav,0.34863833,0.039175954,1528.9965672525277,1286.7435387948392,2393.425496419271,0.0953776041666666,-304.33774,132.9627,-70.87845,-9.815285,-17.766687,-6.0460424,-35.349323,-8.068818,-17.32808,-12.754891,3.253215,-14.664923,3.4293146,4.2128425,-4.0209804,-1.8467989,0.863942,-13.518792,-0.062604055,0.4354031,not_covid
-o2vmOibWF4_ 310.000_ 320.000.wav,0.4582591,0.12450897,2760.310070465031,2606.7440152554404,5586.2213134765625,0.1185528790509259,-193.25241,54.405025,-7.2487373,13.643358,8.728923,6.0836477,-3.7438598,4.106497,-5.6737213,6.0874634,2.5613546,2.3062701,1.3694224,7.0988407,0.02415554,5.121106,1.9656494,2.3465242,-2.8590784,2.8189287,not_covid
-OanE09iAA4_ 0.000_ 10.000.wav,0.47541255,0.0025492462,3668.817813682979,3029.9830427619204,7403.035481770833,0.3270715784143518,-457.56323,53.72768,2.941071,13.524925,1.0129014,16.307896,-8.133647,3.5777667,-4.9124775,6.9081306,-5.7918525,3.4714174,-7.9685616,1.675826,-9.408663,4.995343,-4.4673867,-5.791992,1.0243899,-3.1417954,not_covid
-szeMToBrRE_ 60.000_ 70.000.wav,0.42956778,0.10008618,2055.449754276942,2256.2002418499933,4544.253540039063,0.109607837818287,-185.69914,117.21582,-5.2675023,-0.6865257,-19.359787,10.544557,-17.67948,9.0339,-12.755326,14.20055,-12.774864,1.5859731,0.16685393,8.162939,-2.3477907,-1.0080779,10.485661,2.61956,4.8480167,1.3574828,not_covid
-TbcaCBA0pI_ 50.000_ 60.000.wav,0.27981815,0.16486928,1957.9655214610136,1877.0512442423424,3532.392374674479,0.1047634548611111,-202.34132,80.87926,-57.582638,-26.869358,-29.818771,-12.444899,-32.779068,-11.275921,6.5034595,-10.549357,-18.610865,1.7849612,-6.173786,-2.0684588,-10.954552,-7.024291,-9.632359,-3.694077,6.100546,14.133895,not_covid
-THYRau6Prs_ 220.000_ 230.000.wav,0.52589583,0.007699344,3232.985329886438,2889.7650779833225,6784.4045003255205,0.1938951280381944,-419.42297,66.32738,-4.07197,-9.785206,-12.347618,-1.0709779,-11.038294,-24.413506,-11.23612,7.9236183,-21.892876,1.954213,5.808066,-14.377643,-2.0890386,-4.674446,-2.5136838,-6.8561497,-6.779681,1.7481519,not_covid
--U7joUcTCo_ 0.000_ 10.000.wav,0.46329036,0.043482892,2454.1523240082056,1973.0758640770352,4241.343180338542,0.1639155635127314,-234.97073,79.564766,-53.64622,22.154188,10.9941845,5.2227507,-25.464249,13.125208,-16.952402,22.3943,6.2165465,3.162817,4.552087,11.323882,-5.272158,-0.2112843,-3.721639,5.9860506,-2.293411,-0.14024721,not_covid
-VbTE2bPuyw_ 210.000_ 220.000.wav,0.49020362,0.0030901239,2448.0484751097383,2841.159236906839,5941.9677734375,0.0660649052372685,-496.27762,81.60247,17.528414,15.702959,-8.165078,13.3870325,-11.671819,0.92370087,5.8313847,10.591881,5.3651915,1.9704552,-7.749342,3.7457936,0.019984916,-3.61866,-0.88632214,3.5360663,-2.4064512,-6.295782,not_covid
-vu4jJkffMw_ 80.000_ 90.000.wav,0.30860943,0.14273249,2201.8440515709744,2222.93813274348,4217.018636067708,0.1183132595486111,-227.76515,76.25892,7.4595146,32.058746,-6.95626,-8.742458,-14.395817,-8.103183,-4.4619384,0.18667518,-10.623052,-3.9428318,-8.930397,-6.276002,-14.363739,-3.9949832,-7.2972684,-3.4689121,-1.2790442,-2.303499,not_covid
-yJtuj9EuMg_ 190.000_ 200.000.wav,0.41086254,0.079372756,2141.5661693292564,2380.411533286756,4703.758748372396,0.0907909252025463,-250.36378,97.43922,-0.031238131,20.929817,-3.799303,5.087614,-2.122212,-0.05132859,0.39380646,2.6673007,-3.1696246,10.161063,1.4784632,8.77251,2.2004547,-4.4008856,-2.6062605,-4.5698247,-7.434006,0.25671804,not_covid
-zeXIY8V1-E_ 30.000_ 40.000.wav,0.43535104,0.014196722,2358.234204863386,2759.988339611913,5648.478190104167,0.0883156105324074,-356.37527,95.75518,15.4070425,12.987427,7.7905874,2.0501738,-6.4318905,7.3334165,-2.3452716,4.9640584,-10.239633,0.5662354,-5.2001677,0.92109406,-4.958295,0.42422053,-5.246018,-1.5718696,-0.65774834,1.323008,not_covid
_-_5kbw2Mcw_ 0.000_ 10.000.wav,0.4289089,0.18710239,1525.3486875778644,993.8581120845644,2480.256144205729,0.1225631148726851,-156.83807,156.2592,-89.3705,-7.8921113,13.505516,-32.62791,-24.917576,-6.9365063,-24.260105,-4.7492614,-1.1920562,-13.110116,3.801842,-6.644476,-14.324406,2.1406407,-4.9967465,-14.113256,-0.3736354,-0.69846064,not_covid
_0WKVY0n8aE_ 150.000_ 160.000.wav,0.44239986,0.05637547,4758.293216476482,2732.1953220928435,7728.575642903645,0.3427372685185185,-171.78526,3.5725598,6.6806345,12.73264,-5.932827,1.5314718,-22.341038,8.811702,-10.694887,-3.0451612,-10.024663,-0.5809527,-4.6007714,-7.1614656,-0.38867715,2.6280725,-4.8566356,0.03354341,-4.7766213,-4.6281214,not_covid
_9YKlnmoDjs_ 11.000_ 21.000.wav,0.54680985,0.03233172,2613.5746212713625,2761.640785189616,5793.179321289063,0.1101752387152777,-354.66876,64.23236,2.9219344,10.310173,0.11855288,4.472696,1.1783626,5.819588,-5.3869014,0.73387474,2.9057908,0.82902706,-1.5980784,-0.7220592,-0.7603832,1.6549935,-1.7316656,0.59379804,-1.0367144,-0.38919005,not_covid
_AjXY9cHCxA_ 150.000_ 160.000.wav,0.57057333,0.022096742,1236.0658266022947,1187.274513259515,2505.278523763021,0.0770670572916666,-387.3669,92.72217,-1.3316792,15.403123,16.576416,-13.318049,-5.921279,4.0369835,-0.9803964,1.0568537,0.010610651,1.4248171,5.586291,-1.5852654,-3.1995387,4.120195,3.0685089,3.308108,6.5621023,2.2208133,not_covid
_D3sxdtbFas_ 40.000_ 50.000.wav,0.4695979,0.03905296,3281.5236883124244,2692.7790369605527,6281.614176432292,0.1923443829571759,-326.21426,48.814644,-25.714302,2.955606,-16.930676,-12.067702,-15.325496,-19.92229,-6.012952,-8.249545,-12.1177225,-2.8230777,-4.5254054,-5.227288,-8.388599,-2.600032,-5.085987,-6.7766995,-7.1116567,-4.68276,not_covid
_dfcXBTcmqU_ 70.000_ 80.000.wav,0.6718224,0.020217026,1391.2814847695684,1240.768759720637,2948.3540852864585,0.0820515950520833,-340.51657,148.96425,-50.98514,32.663334,24.891996,-18.555618,24.405323,6.3311057,-5.671298,18.420845,-3.8820477,-3.6999857,8.225099,-8.897298,-1.4210694,3.8358607,-6.938317,1.5128112,1.2473745,-3.3226664,not_covid
_e4GZ6p6nCY_ 20.000_ 30.000.wav,0.3210641,0.14705756,2143.102342999145,1969.994848239524,4560.104370117188,0.113880298755787,-114.54255,109.36717,-42.634434,36.051357,-32.803833,27.446264,-23.25392,11.44854,-18.279486,1.4961568,-3.0578127,-8.062501,-2.6685436,-11.031573,6.4946237,-4.268818,11.669255,1.4454619,7.1405706,-1.768039,not_covid
_FVreKE6Fj8_ 50.000_ 60.000.wav,0.43553764,0.028346233,3328.895145880229,2605.809065895678,6177.537027994792,0.220264576099537,-351.05875,43.157,-18.395014,2.1664288,-14.500755,-6.6692753,-20.67689,0.49633485,-12.38825,-3.8470383,5.1091895,-1.0332781,-8.174057,-5.585323,-2.4092803,-0.9412835,-3.201595,-3.973489,-1.6440283,-2.2437778,not_covid
_HLvqHDclW8_ 210.000_ 220.000.wav,0.64159995,0.017532941,3691.746128630944,3065.263263440805,7650.168863932292,0.1744429976851851,-515.52435,7.92605,-7.652136,0.8949094,-1.7665435,-3.7356465,-6.694241,-7.522897,-7.241579,-1.8194661,0.1392562,1.540219,-2.9240556,0.104744166,-1.082786,-0.48394197,0.51268405,2.126094,0.3862145,0.6967031,not_covid
_hptdlGvSV4_ 10.000_ 20.000.wav,0.54230887,0.005537478,2654.5935754882366,2633.725801313072,5627.543131510417,0.1427634910300926,-515.2603,74.73248,0.5226414,37.150898,18.157894,11.268273,-10.943101,-6.72269,2.9282498,-2.7460384,-4.968388,1.4555825,0.37925008,5.3470054,3.7660844,-4.245309,-4.7116385,1.6120175,-1.5945284,0.6019361,not_covid
_o5xtnLwtRc_ 0.000_ 10.000.wav,0.36379933,0.03821065,2467.3463564910758,2333.5378853738284,4950.044759114583,0.1249231409143518,-286.5783,76.00092,-23.33851,6.0752907,-27.743652,-11.331365,-33.42224,-9.177321,-11.420711,-1.434809,-14.366881,-10.690181,-15.276798,-5.978783,-16.555582,-12.985927,-9.250272,-9.8083105,-4.921513,3.1639302,not_covid
_qDSR5skY0c_ 70.000_ 80.000.wav,0.40847242,0.085203156,2294.5575464065078,2376.9136622815427,4856.883748372396,0.1180623372395833,-207.35516,94.844826,-18.604456,5.5279794,-8.735697,-1.7641325,-19.932228,-12.650184,-14.423554,-5.6199565,-12.7670765,2.226125,-2.278156,0.41777554,-4.3032875,-6.242496,-7.409086,0.028779313,-5.007705,-5.2037024,not_covid
_YqaeNeVQbw_ 20.000_ 30.000.wav,0.4897357,0.020382056,2563.07709416619,2679.542487961904,5490.71756998698,0.1227123119212963,-289.25137,70.3473,-4.591855,33.233425,27.46157,14.497988,6.9116597,14.4049635,11.318624,3.2673686,-6.461252,3.6976755,2.856693,0.9188424,-4.7760925,-0.19224244,0.73370826,-0.93907976,-4.8660865,-1.3689973,not_covid
_zrAnhgYzSo_ 10.000_ 20.000.wav,0.42897522,0.029467344,2721.211914713683,2466.819714761876,5322.04081217448,0.1662077727141203,-315.71658,74.77446,-32.172073,-14.071601,-11.432487,-7.1472588,-9.44839,0.6541878,-21.80113,-12.069262,-12.609373,-10.076746,-5.0789165,-7.065628,-6.023566,-4.031221,-7.818468,-5.9876614,-8.795198,-5.4194603,not_covid
0AWF9zOT8YY_ 150.000_ 160.000.wav,0.5847739,0.014776639,1390.2874637338423,1456.2802030631656,2823.4415690104165,0.069252296730324,-489.55612,76.910126,-12.511764,10.396154,10.513121,-2.8753057,10.989075,4.0922136,0.62536407,9.508793,3.6776,3.4499738,6.0051417,1.1709784,2.014372,0.5251748,-2.04568,2.416158,3.237828,2.3429792,not_covid
0Dh4NhF27jc_ 140.000_ 150.000.wav,0.50119805,0.023367425,2397.0507507859443,1850.862971949113,4350.205485026042,0.1697591145833333,-369.7373,70.125626,-48.392155,-1.322751,-5.627358,6.252785,-15.291579,-1.4974561,-7.5889273,-2.8762305,-2.781964,-2.3201933,-2.5028884,-5.79501,-2.14292,-2.819485,0.44331467,-3.2696562,-1.3099458,-1.1850182,not_covid
0EaxcUhZWe8_ 40.000_ 50.000.wav,0.3853546,0.17199829,1896.4474792152,1807.3947703590009,3812.5732421875,0.0901828342013889,-192.643,49.945797,-5.358224,28.154554,-0.8888119,7.9157434,-1.6447179,7.555767,-4.241135,7.366355,-1.9502009,6.3543177,-3.2284179,2.3734393,-6.4994655,3.707465,-5.234021,0.2610513,-3.7982817,-0.06784886,not_covid
0iiwZ2_9Vi8_ 90.000_ 100.000.wav,0.27851883,0.096799694,2547.762453568452,2723.0185499172794,5744.779459635417,0.0411422164351851,-162.96477,67.26162,-8.892427,25.76453,23.60564,3.8300154,-7.3861485,24.701208,-1.5262088,-8.242983,-2.4351895,-6.281773,-5.5037885,4.9604683,-16.685572,-11.522229,-3.3871968,-3.484193,-7.7557592,-10.120967,not_covid
0MwZQ1-WZyM_ 0.000_ 10.000.wav,0.31787896,0.048347995,1690.216630678506,1303.032406273118,3204.609171549479,0.1024169921875,-289.26743,152.80696,-84.11939,43.61345,-36.895702,-6.6011376,22.137766,-23.407036,9.385288,-9.05902,-1.6263463,7.9005284,-6.2368746,7.3443704,3.4641879,3.8135953,-1.4759656,-2.0179317,1.6737628,-4.612534,not_covid
0mZQ6Q-viPw_ 10.000_ 20.000.wav,0.5523853,0.023119878,5267.713691473276,2804.9044809378506,8231.017049153646,0.4378865559895833,-323.24615,7.4626837,30.048376,3.229073,-14.661416,16.295523,-4.5323963,16.118608,-14.222341,8.9200115,-2.2238367,2.0384016,2.4999738,6.2653294,-6.8191404,8.803737,-3.7530565,0.57454616,-4.1095715,2.2232137,not_covid
0oUkEze_kmo_ 30.000_ 40.000.wav,0.45147714,0.015549467,1920.5149562292825,2045.3470376382825,3931.7535400390634,0.0992363823784722,-381.03848,112.43448,-19.37957,1.108312,-0.9138566,1.6668366,-4.2885947,-1.333316,-0.99226147,-4.087302,-4.748461,-4.7417164,-5.1844153,-2.562027,-2.0851314,0.79203874,-0.40411758,0.56826675,-2.1138475,0.5059513,not_covid
0qCvekeAHkc_ 210.000_ 220.000.wav,0.26410505,0.006037144,1339.4228879659977,2057.5485255692142,2829.9713134765625,0.0332302517361111,-439.0149,134.77798,12.219301,24.14922,4.3913918,18.680168,1.2967696,4.3256,-1.490241,6.8448753,-3.7029746,1.8211311,-5.339325,-2.5289738,-6.128257,-3.7456243,-6.8527064,-4.5032234,-8.353722,-5.55429,not_covid
0qktEoIX2Sk_ 40.000_ 50.000.wav,0.33697534,0.029915918,2709.643163247071,2574.8949862435893,5815.460205078125,0.1358461733217592,-341.01062,66.534256,-9.19672,-7.3452325,-18.458115,2.7425327,-24.919058,-14.648279,-11.44019,5.51117,-14.7704115,-8.482616,-8.999831,-11.737664,-7.17905,-12.679926,-12.653058,-9.708363,-10.475762,-5.5588207,not_covid
0QOYirw4e3I_ 270.000_ 280.000.wav,0.38398156,0.13784923,2058.809896100598,2213.1556484835824,4099.632771809896,0.0878974066840277,-76.60575,107.72862,-20.677078,11.03431,-9.601586,-7.7287803,-13.768376,-8.068742,-8.5978985,0.813321,-5.6953397,1.9649597,-0.066059075,4.1433096,-1.1849802,-1.3654935,-3.9237936,-2.632852,-6.5368786,-1.6211808,not_covid
0sDlmseq2Kg_ 40.000_ 50.000.wav,0.6760861,0.0037772695,2781.836255763994,2304.3921497897363,5649.4252522786455,0.2139802155671296,-463.07126,82.44786,-38.42121,28.808914,-15.51704,5.3112245,-17.96619,4.029472,-21.429394,13.275487,-23.169228,14.200781,-13.558472,0.5333912,-0.3728348,-6.3166604,3.8034458,-5.9899845,3.3361928,-6.5034475,not_covid
0v8MGxNetjg_ 10.000_ 20.000.wav,0.52020204,0.045849107,1613.2072681070715,1412.4199469367506,2908.0291748046875,0.1070194950810185,-377.00867,110.92828,-31.870615,6.6407022,-0.8315146,-4.451609,-0.19622335,-3.7763402,-5.195396,-0.6767085,-0.6668376,-7.442677,-1.042071,-0.21167783,-3.5130289,-1.7552835,-3.0297437,-2.873752,-2.084186,-4.006259,not_covid
0VaWzVLOWvE_ 120.000_ 130.000.wav,0.47486308,0.11776894,2171.0932892974984,2020.7484820640968,4154.612223307292,0.1283614547164351,-111.08713,100.79208,-45.95008,12.435032,-24.045479,2.3001547,-16.964617,1.1209096,-20.6723,3.9369874,-8.808539,1.830295,-13.449332,-6.7227383,-9.396442,-2.781801,-13.162453,-2.3638813,-9.831853,-6.264635,not_covid
0WPDmbAui6k_ 0.000_ 10.000.wav,0.4586272,0.040599808,3326.84217091428,2360.71060037015,5806.637573242188,0.240028663917824,-252.41565,51.849,-34.487843,1.1187345,-17.809752,-3.9884121,-10.298353,-1.7381829,-10.10921,-3.9049637,-9.40236,-1.7488768,0.014857964,3.4832408,0.5512356,-1.5305892,-3.6257946,-2.4046621,-4.9119973,0.77234125,not_covid
1_oZWCKCGqA_ 10.000_ 20.000.wav,0.46554467,0.06571353,2334.8258634916647,2422.7086431215075,4712.082926432292,0.1196989836516203,-198.79059,98.37748,-22.576921,5.585678,-3.0981553,-8.374064,-8.45777,-2.3446941,-15.197936,-2.1094854,-1.824874,-1.6051041,-9.420196,0.27962095,-6.080597,2.349476,-5.6015987,-3.4037611,-3.0551236,-2.0613966,not_covid
1a1Dx52izTo_ 0.000_ 10.000.wav,0.40955085,0.039194044,2450.0466188260025,2419.252545713289,4960.811360677083,0.1198685257523148,-305.13477,79.19576,-30.300573,10.304887,11.462945,8.8502245,-9.380352,6.0911703,13.529256,2.1986773,6.19204,2.3880496,-0.44057706,5.9316278,0.9972017,-0.40927428,-0.62059873,1.3280011,-3.1308682,5.879001,not_covid
1e3_ucOz0Ik_ 20.000_ 30.000.wav,0.4292126,0.014138939,4623.346208736952,3265.896627222025,8701.806640625,0.38616943359375,-309.53326,50.454075,23.255539,-24.39106,-27.954824,7.0807166,-12.845888,-40.92119,12.191352,-3.7967806,-35.15289,-11.617707,10.332135,-25.111307,-16.121363,-3.0349395,-1.3479829,-15.386615,-10.155622,24.155575,not_covid
1F234DLNRYc_ 10.000_ 20.000.wav,0.50915134,0.017800655,2720.339574636467,3004.651594463555,6610.9425862630205,0.1074309172453703,-417.8845,80.807335,10.386467,-9.372093,-2.847483,3.3339558,3.1548123,5.579749,-4.6188936,-2.879193,-3.4328206,2.36394,2.6422503,-0.36046162,-6.3556643,3.4328525,6.8947515,2.5637167,1.0019876,3.305685,not_covid
1j1duoxdxBg_ 70.000_ 80.000.wav,0.53591967,0.0017672045,2892.900309995463,2467.7000444953173,5074.2095947265625,0.1485844364872685,-519.2981,60.83321,-13.686949,52.106445,0.02367712,-2.5801544,16.06641,-1.5136063,4.1083217,11.038373,-0.14323002,-0.8972688,7.246153,-1.7113217,3.8798735,3.6373014,3.0263813,2.439105,2.7785068,2.2092004,not_covid
